94000,117495,0.25
94100,117620,0.214286
94200,117745,0.214286
94300,117870,0.25
94400,117995,0.25
94500,118120,0.25
94600,118245,0.214286
94700,118370,0.214286
94800,118495,0.25
94900,118620,0.25
95000,118745,0.25
95100,118870,0.25
95200,118995,0.25
95300,119120,0.25
95400,119245,0.25
95500,119370,0.25
95600,119495,0.25
95700,119620,0.25
95800,119745,0.25
95900,119870,0.285714
96000,119995,0.321429
96100,120120,0.285714
96200,120245,0.285714
96300,120370,0.321429
96400,120495,0.285714
96500,120620,0.285714
96600,120745,0.285714
96700,120870,0.285714
96800,120995,0.25
96900,121120,0.25
97000,121245,0.25
97100,121370,0.285714
97200,121495,0.285714
97300,121620,0.285714
97400,121745,0.285714
97500,121870,0.285714
97600,121995,0.285714
97700,122120,0.285714
97800,122245,0.25
97900,122370,0.321429
98000,122495,0.214286
98100,122620,0.25
98200,122745,0.25
98300,122870,0.25
98400,122995,0.25
98500,123120,0.25
98600,123245,0.25
98700,123370,0.25
98800,123495,0.285714
98900,123620,0.214286
99000,123745,0.25
99100,123870,0.25
99200,123995,0.285714
99300,124120,0.285714
99400,124245,0.285714
99500,124370,0.285714
99600,124495,0.285714
99700,124620,0.321429
99800,124745,0.25
99900,124870,0.285714
100000,124995,0.25
